"dyad";"id";"obsno";"sent";"start";"end";"PA1_time";"PA2_time";"PA3_time";"NA1_time";"NA2_time";"NA3_time";"contact_time";"location_time"
23;45;42;2018-02-18 11:00:23;2018-02-18 11:00:44;2018-02-18 11:01:44;2018-02-18 11:00:58;2018-02-18 11:01:00;2018-02-18 11:01:13;2018-02-18 11:01:18;2018-02-18 11:01:20;2018-02-18 11:01:34;2018-02-18 11:01:42;2018-02-18 11:01:44
23;45;43;2018-02-18 12:00:14;2018-02-18 12:00:49;2018-02-18 12:00:53;2018-02-18 12:00:45;2018-02-18 12:00:46;2018-02-18 12:00:48;2018-02-18 12:00:50;2018-02-18 12:00:50;2018-02-18 12:00:53;2018-02-18 12:00:56;2018-02-18 12:00:53
23;45;44;2018-02-18 12:59:57;2018-02-18 13:00:11;2018-02-18 13:00:57;2018-02-18 13:00:11;2018-02-18 13:00:20;2018-02-18 13:00:34;2018-02-18 13:00:34;2018-02-18 13:00:46;2018-02-18 13:00:47;2018-02-18 13:00:48;2018-02-18 13:00:57
23;45;45;2018-02-18 13:59:59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;46;2018-02-19 10:00:16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;47;2018-02-19 11:00:16;2018-02-19 11:00:22;2018-02-19 11:02:55;2018-02-19 11:00:34;2018-02-19 11:01:02;2018-02-19 11:01:35;2018-02-19 11:01:49;2018-02-19 11:02:05;2018-02-19 11:02:39;2018-02-19 11:02:55;2018-02-19 11:02:55
23;45;48;2018-02-19 12:00:02;2018-02-19 12:00:24;2018-02-19 12:01:29;2018-02-19 12:00:32;2018-02-19 12:00:42;2018-02-19 12:00:52;2018-02-19 12:00:58;2018-02-19 12:01:12;2018-02-19 12:01:24;2018-02-19 12:01:37;2018-02-19 12:01:29
23;45;49;2018-02-19 13:00:16;2018-02-19 13:00:39;2018-02-19 13:02:04;2018-02-19 13:00:49;2018-02-19 13:01:02;2018-02-19 13:01:13;2018-02-19 13:01:26;2018-02-19 13:01:44;2018-02-19 13:01:47;2018-02-19 13:02:06;2018-02-19 13:02:04
23;45;50;2018-02-19 13:59:49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;51;2018-02-20 09:59:52;2018-02-20 10:00:07;2018-02-20 10:01:48;2018-02-20 10:00:24;2018-02-20 10:00:27;2018-02-20 10:00:51;2018-02-20 10:01:01;2018-02-20 10:01:21;2018-02-20 10:01:27;2018-02-20 10:01:47;2018-02-20 10:01:48
23;45;52;2018-02-20 10:59:59;2018-02-20 11:00:13;2018-02-20 11:01:56;2018-02-20 11:00:33;2018-02-20 11:00:53;2018-02-20 11:00:56;2018-02-20 11:01:08;2018-02-20 11:01:25;2018-02-20 11:01:48;2018-02-20 11:01:49;2018-02-20 11:01:56
23;45;53;2018-02-20 11:59:58;2018-02-20 12:00:11;2018-02-20 12:02:12;2018-02-20 12:00:15;2018-02-20 12:00:50;2018-02-20 12:00:54;2018-02-20 12:01:14;2018-02-20 12:01:29;2018-02-20 12:01:55;2018-02-20 12:02:14;2018-02-20 12:02:12
23;45;54;2018-02-20 13:00:25;2018-02-20 13:00:42;2018-02-20 13:02:40;2018-02-20 13:00:52;2018-02-20 13:01:17;2018-02-20 13:01:39;2018-02-20 13:01:52;2018-02-20 13:02:02;2018-02-20 13:02:23;2018-02-20 13:02:38;2018-02-20 13:02:40
23;45;55;2018-02-20 14:00:27;2018-02-20 14:00:38;2018-02-20 14:03:49;2018-02-20 14:01:14;2018-02-20 14:01:35;2018-02-20 14:01:57;2018-02-20 14:02:31;2018-02-20 14:02:48;2018-02-20 14:03:21;2018-02-20 14:03:48;2018-02-20 14:03:49
23;45;56;2018-02-21 10:00:15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;57;2018-02-21 11:00:12;2018-02-21 11:00:41;2018-02-21 11:01:36;2018-02-21 11:00:50;2018-02-21 11:01:00;2018-02-21 11:01:08;2018-02-21 11:01:12;2018-02-21 11:01:18;2018-02-21 11:01:24;2018-02-21 11:01:31;2018-02-21 11:01:36
23;45;58;2018-02-21 12:00:13;2018-02-21 12:00:23;2018-02-21 12:02:07;2018-02-21 12:00:26;2018-02-21 12:00:53;2018-02-21 12:01:11;2018-02-21 12:01:25;2018-02-21 12:01:26;2018-02-21 12:01:53;2018-02-21 12:02:06;2018-02-21 12:02:07
23;45;59;2018-02-21 12:59:53;2018-02-21 13:00:10;2018-02-21 13:01:31;2018-02-21 13:00:22;2018-02-21 13:00:33;2018-02-21 13:00:41;2018-02-21 13:01:02;2018-02-21 13:01:11;2018-02-21 13:01:21;2018-02-21 13:01:29;2018-02-21 13:01:31
23;45;60;2018-02-21 14:00:06;2018-02-21 14:00:31;2018-02-21 14:01:42;2018-02-21 14:00:36;2018-02-21 14:00:55;2018-02-21 14:01:01;2018-02-21 14:01:14;2018-02-21 14:01:15;2018-02-21 14:01:35;2018-02-21 14:01:38;2018-02-21 14:01:42
23;45;61;2018-02-22 10:00:16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;62;2018-02-22 11:00:12;2018-02-22 11:00:17;2018-02-22 11:01:39;2018-02-22 11:00:36;2018-02-22 11:00:42;2018-02-22 11:00:52;2018-02-22 11:00:57;2018-02-22 11:01:13;2018-02-22 11:01:27;2018-02-22 11:01:37;2018-02-22 11:01:39
23;45;63;2018-02-22 12:00:01;2018-02-22 12:00:09;2018-02-22 12:02:01;2018-02-22 12:00:21;2018-02-22 12:00:41;2018-02-22 12:00:50;2018-02-22 12:01:17;2018-02-22 12:01:27;2018-02-22 12:01:34;2018-02-22 12:02:02;2018-02-22 12:02:01
23;45;64;2018-02-22 12:59:57;2018-02-22 13:00:03;2018-02-22 13:01:59;2018-02-22 13:00:22;2018-02-22 13:00:37;2018-02-22 13:00:54;2018-02-22 13:01:10;2018-02-22 13:01:25;2018-02-22 13:01:48;2018-02-22 13:01:50;2018-02-22 13:01:59
23;45;65;2018-02-22 14:00:05;2018-02-22 14:00:09;2018-02-22 14:01:32;2018-02-22 14:00:15;2018-02-22 14:00:33;2018-02-22 14:00:47;2018-02-22 14:00:52;2018-02-22 14:01:02;2018-02-22 14:01:25;2018-02-22 14:01:30;2018-02-22 14:01:32
23;45;66;2018-02-23 10:00:15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;67;2018-02-23 11:00:09;2018-02-23 11:00:22;2018-02-23 11:01:28;2018-02-23 11:00:34;2018-02-23 11:00:35;2018-02-23 11:00:52;2018-02-23 11:00:57;2018-02-23 11:01:11;2018-02-23 11:01:18;2018-02-23 11:01:25;2018-02-23 11:01:28
23;45;68;2018-02-23 12:00:04;2018-02-23 12:00:23;2018-02-23 12:02:18;2018-02-23 12:00:46;2018-02-23 12:00:56;2018-02-23 12:01:16;2018-02-23 12:01:28;2018-02-23 12:01:45;2018-02-23 12:02:02;2018-02-23 12:02:17;2018-02-23 12:02:18
23;45;69;2018-02-23 13:00:16;2018-02-23 13:00:24;2018-02-23 13:02:47;2018-02-23 13:00:55;2018-02-23 13:00:57;2018-02-23 13:01:33;2018-02-23 13:01:47;2018-02-23 13:02:15;2018-02-23 13:02:29;2018-02-23 13:02:49;2018-02-23 13:02:47
23;45;70;2018-02-23 14:00:25;2018-02-23 14:00:47;2018-02-23 14:01:07;2018-02-23 14:00:54;2018-02-23 14:00:57;2018-02-23 14:01:00;2018-02-23 14:01:01;2018-02-23 14:01:02;2018-02-23 14:01:02;2018-02-23 14:01:09;2018-02-23 14:01:07
23;46;1;2018-02-10 10:00:06;2018-02-10 10:00:22;2018-02-10 10:03:26;2018-02-10 10:00:40;2018-02-10 10:01:17;2018-02-10 10:01:50;2018-02-10 10:02:12;2018-02-10 10:02:31;2018-02-10 10:02:56;2018-02-10 10:03:28;2018-02-10 10:03:26
23;46;2;2018-02-10 11:00:09;2018-02-10 11:00:37;2018-02-10 11:03:58;2018-02-10 11:01:04;2018-02-10 11:01:40;2018-02-10 11:02:02;2018-02-10 11:02:36;2018-02-10 11:02:56;2018-02-10 11:03:28;2018-02-10 11:04:02;2018-02-10 11:03:58
23;46;3;2018-02-10 12:00:23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;4;2018-02-10 13:00:19;2018-02-10 13:00:29;2018-02-10 13:04:19;2018-02-10 13:01:09;2018-02-10 13:01:35;2018-02-10 13:02:04;2018-02-10 13:02:43;2018-02-10 13:03:15;2018-02-10 13:03:43;2018-02-10 13:04:23;2018-02-10 13:04:19
23;46;5;2018-02-10 14:00:11;2018-02-10 14:00:18;2018-02-10 14:01:47;2018-02-10 14:00:36;2018-02-10 14:00:40;2018-02-10 14:00:41;2018-02-10 14:01:13;2018-02-10 14:01:24;2018-02-10 14:01:29;2018-02-10 14:01:40;2018-02-10 14:01:47
23;46;6;2018-02-11 10:00:07;2018-02-11 10:00:27;2018-02-11 10:03:20;2018-02-11 10:00:54;2018-02-11 10:01:13;2018-02-11 10:01:39;2018-02-11 10:02:02;2018-02-11 10:02:36;2018-02-11 10:02:56;2018-02-11 10:03:15;2018-02-11 10:03:20
23;46;7;2018-02-11 11:00:10;2018-02-11 11:00:19;2018-02-11 11:02:34;2018-02-11 11:00:39;2018-02-11 11:01:00;2018-02-11 11:01:10;2018-02-11 11:01:35;2018-02-11 11:01:55;2018-02-11 11:02:13;2018-02-11 11:02:26;2018-02-11 11:02:34
23;46;8;2018-02-11 11:59:57;2018-02-11 12:00:12;2018-02-11 12:01:27;2018-02-11 12:00:31;2018-02-11 12:00:36;2018-02-11 12:00:48;2018-02-11 12:00:55;2018-02-11 12:01:09;2018-02-11 12:01:20;2018-02-11 12:01:32;2018-02-11 12:01:27
23;46;9;2018-02-11 13:00:29;2018-02-11 13:00:42;2018-02-11 13:02:28;2018-02-11 13:00:58;2018-02-11 13:01:14;2018-02-11 13:01:38;2018-02-11 13:01:41;2018-02-11 13:02:00;2018-02-11 13:02:00;2018-02-11 13:02:20;2018-02-11 13:02:28
23;46;10;2018-02-11 14:00:06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;11;2018-02-12 10:00:03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;12;2018-02-12 11:00:19;2018-02-12 11:00:40;2018-02-12 11:02:08;2018-02-12 11:00:55;2018-02-12 11:01:06;2018-02-12 11:01:21;2018-02-12 11:01:32;2018-02-12 11:01:35;2018-02-12 11:01:51;2018-02-12 11:02:10;2018-02-12 11:02:08
23;46;13;2018-02-12 12:00:10;2018-02-12 12:00:28;2018-02-12 12:02:23;2018-02-12 12:00:37;2018-02-12 12:01:00;2018-02-12 12:01:16;2018-02-12 12:01:39;2018-02-12 12:01:52;2018-02-12 12:02:07;2018-02-12 12:02:20;2018-02-12 12:02:23
23;46;14;2018-02-12 13:00:21;2018-02-12 13:00:38;2018-02-12 13:03:09;2018-02-12 13:01:01;2018-02-12 13:01:25;2018-02-12 13:01:41;2018-02-12 13:02:03;2018-02-12 13:02:29;2018-02-12 13:02:41;2018-02-12 13:03:11;2018-02-12 13:03:09
23;46;15;2018-02-12 14:00:04;2018-02-12 14:00:11;2018-02-12 14:00:35;2018-02-12 14:00:11;2018-02-12 14:00:12;2018-02-12 14:00:22;2018-02-12 14:00:23;2018-02-12 14:00:30;2018-02-12 14:00:31;2018-02-12 14:00:32;2018-02-12 14:00:35
23;46;16;2018-02-13 10:00:07;2018-02-13 10:00:29;2018-02-13 10:02:41;2018-02-13 10:00:35;2018-02-13 10:01:01;2018-02-13 10:01:34;2018-02-13 10:01:46;2018-02-13 10:01:55;2018-02-13 10:02:29;2018-02-13 10:02:39;2018-02-13 10:02:41
23;46;17;2018-02-13 11:00:19;2018-02-13 11:00:26;2018-02-13 11:02:05;2018-02-13 11:00:47;2018-02-13 11:00:52;2018-02-13 11:01:04;2018-02-13 11:01:16;2018-02-13 11:01:29;2018-02-13 11:01:55;2018-02-13 11:01:58;2018-02-13 11:02:05
23;46;18;2018-02-13 11:59:52;2018-02-13 11:59:55;2018-02-13 12:00:52;2018-02-13 12:00:02;2018-02-13 12:00:12;2018-02-13 12:00:16;2018-02-13 12:00:20;2018-02-13 12:00:37;2018-02-13 12:00:44;2018-02-13 12:00:45;2018-02-13 12:00:52
23;46;19;2018-02-13 12:59:56;2018-02-13 12:59:57;2018-02-13 13:01:27;2018-02-13 13:00:09;2018-02-13 13:00:30;2018-02-13 13:00:37;2018-02-13 13:00:56;2018-02-13 13:01:05;2018-02-13 13:01:16;2018-02-13 13:01:19;2018-02-13 13:01:27
23;46;20;2018-02-13 14:00:11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;21;2018-02-14 10:00:04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;22;2018-02-14 11:00:14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;23;2018-02-14 12:00:17;2018-02-14 12:00:24;2018-02-14 12:02:17;2018-02-14 12:00:35;2018-02-14 12:01:00;2018-02-14 12:01:13;2018-02-14 12:01:27;2018-02-14 12:01:43;2018-02-14 12:01:48;2018-02-14 12:02:15;2018-02-14 12:02:17
23;46;24;2018-02-14 13:00:09;2018-02-14 13:00:15;2018-02-14 13:02:29;2018-02-14 13:00:40;2018-02-14 13:00:57;2018-02-14 13:01:13;2018-02-14 13:01:33;2018-02-14 13:01:59;2018-02-14 13:02:12;2018-02-14 13:02:33;2018-02-14 13:02:29
23;46;25;2018-02-14 14:00:23;2018-02-14 14:00:30;2018-02-14 14:01:22;2018-02-14 14:00:28;2018-02-14 14:00:35;2018-02-14 14:00:46;2018-02-14 14:00:59;2018-02-14 14:01:04;2018-02-14 14:01:09;2018-02-14 14:01:12;2018-02-14 14:01:22
23;46;26;2018-02-15 10:00:05;2018-02-15 10:00:29;2018-02-15 10:01:20;2018-02-15 10:00:31;2018-02-15 10:00:41;2018-02-15 10:00:49;2018-02-15 10:00:53;2018-02-15 10:01:03;2018-02-15 10:01:12;2018-02-15 10:01:22;2018-02-15 10:01:20
23;46;27;2018-02-15 10:59:54;2018-02-15 11:00:25;2018-02-15 11:02:20;2018-02-15 11:00:44;2018-02-15 11:00:53;2018-02-15 11:01:10;2018-02-15 11:01:26;2018-02-15 11:01:35;2018-02-15 11:02:10;2018-02-15 11:02:17;2018-02-15 11:02:20
23;46;28;2018-02-15 11:59:58;2018-02-15 12:00:03;2018-02-15 12:01:53;2018-02-15 12:00:19;2018-02-15 12:00:28;2018-02-15 12:00:55;2018-02-15 12:01:02;2018-02-15 12:01:23;2018-02-15 12:01:44;2018-02-15 12:01:53;2018-02-15 12:01:53
23;46;29;2018-02-15 13:00:14;2018-02-15 13:00:23;2018-02-15 13:02:40;2018-02-15 13:00:48;2018-02-15 13:01:07;2018-02-15 13:01:20;2018-02-15 13:01:39;2018-02-15 13:02:04;2018-02-15 13:02:17;2018-02-15 13:02:37;2018-02-15 13:02:40
23;46;30;2018-02-15 14:00:35;2018-02-15 14:00:43;2018-02-15 14:01:28;2018-02-15 14:00:58;2018-02-15 14:00:58;2018-02-15 14:00:58;2018-02-15 14:01:11;2018-02-15 14:01:14;2018-02-15 14:01:22;2018-02-15 14:01:22;2018-02-15 14:01:28
23;46;31;2018-02-16 09:59:57;2018-02-16 10:00:01;2018-02-16 10:00:58;2018-02-16 10:00:13;2018-02-16 10:00:18;2018-02-16 10:00:22;2018-02-16 10:00:32;2018-02-16 10:00:40;2018-02-16 10:00:45;2018-02-16 10:00:52;2018-02-16 10:00:58
23;46;32;2018-02-16 11:00:09;2018-02-16 11:00:19;2018-02-16 11:01:30;2018-02-16 11:00:29;2018-02-16 11:00:31;2018-02-16 11:00:52;2018-02-16 11:00:56;2018-02-16 11:01:09;2018-02-16 11:01:21;2018-02-16 11:01:23;2018-02-16 11:01:30
23;46;33;2018-02-16 12:00:14;2018-02-16 12:00:26;2018-02-16 12:01:49;2018-02-16 12:00:29;2018-02-16 12:00:55;2018-02-16 12:01:03;2018-02-16 12:01:07;2018-02-16 12:01:23;2018-02-16 12:01:33;2018-02-16 12:01:40;2018-02-16 12:01:49
23;46;34;2018-02-16 13:00:13;2018-02-16 13:00:25;2018-02-16 13:01:49;2018-02-16 13:00:32;2018-02-16 13:00:52;2018-02-16 13:01:01;2018-02-16 13:01:17;2018-02-16 13:01:22;2018-02-16 13:01:44;2018-02-16 13:01:56;2018-02-16 13:01:49
23;46;35;2018-02-16 14:00:10;2018-02-16 14:00:17;2018-02-16 14:02:18;2018-02-16 14:00:28;2018-02-16 14:00:54;2018-02-16 14:01:13;2018-02-16 14:01:25;2018-02-16 14:01:41;2018-02-16 14:01:57;2018-02-16 14:02:16;2018-02-16 14:02:18
23;46;36;2018-02-17 10:00:16;2018-02-17 10:00:25;2018-02-17 10:01:58;2018-02-17 10:00:39;2018-02-17 10:00:56;2018-02-17 10:01:05;2018-02-17 10:01:17;2018-02-17 10:01:28;2018-02-17 10:01:44;2018-02-17 10:01:57;2018-02-17 10:01:58
23;46;37;2018-02-17 11:00:04;2018-02-17 11:00:13;2018-02-17 11:02:38;2018-02-17 11:00:30;2018-02-17 11:00:50;2018-02-17 11:01:21;2018-02-17 11:01:25;2018-02-17 11:01:56;2018-02-17 11:02:16;2018-02-17 11:02:31;2018-02-17 11:02:38
23;46;38;2018-02-17 12:00:07;2018-02-17 12:00:17;2018-02-17 12:01:55;2018-02-17 12:00:34;2018-02-17 12:00:46;2018-02-17 12:00:58;2018-02-17 12:01:19;2018-02-17 12:01:28;2018-02-17 12:01:40;2018-02-17 12:01:56;2018-02-17 12:01:55
23;46;39;2018-02-17 12:59:56;2018-02-17 13:00:07;2018-02-17 13:01:08;2018-02-17 13:00:17;2018-02-17 13:00:29;2018-02-17 13:00:30;2018-02-17 13:00:46;2018-02-17 13:00:55;2018-02-17 13:00:55;2018-02-17 13:01:03;2018-02-17 13:01:08
23;46;40;2018-02-17 14:00:20;2018-02-17 14:00:30;2018-02-17 14:03:10;2018-02-17 14:00:48;2018-02-17 14:01:10;2018-02-17 14:01:34;2018-02-17 14:01:59;2018-02-17 14:02:32;2018-02-17 14:02:50;2018-02-17 14:03:12;2018-02-17 14:03:10
23;46;41;2018-02-18 10:00:03;2018-02-18 10:00:11;2018-02-18 10:02:04;2018-02-18 10:00:22;2018-02-18 10:00:45;2018-02-18 10:00:55;2018-02-18 10:01:18;2018-02-18 10:01:31;2018-02-18 10:01:47;2018-02-18 10:02:10;2018-02-18 10:02:04
23;46;42;2018-02-18 11:00:03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;43;2018-02-18 12:00:03;2018-02-18 12:00:21;2018-02-18 12:02:05;2018-02-18 12:00:28;2018-02-18 12:00:56;2018-02-18 12:01:07;2018-02-18 12:01:22;2018-02-18 12:01:42;2018-02-18 12:01:52;2018-02-18 12:02:16;2018-02-18 12:02:05
23;46;44;2018-02-18 12:59:58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;45;2018-02-18 14:00:14;2018-02-18 14:00:25;2018-02-18 14:00:38;2018-02-18 14:00:23;2018-02-18 14:00:30;2018-02-18 14:00:30;2018-02-18 14:00:32;2018-02-18 14:00:37;2018-02-18 14:00:38;2018-02-18 14:00:39;2018-02-18 14:00:38
23;46;46;2018-02-19 10:00:32;2018-02-19 10:00:51;2018-02-19 10:02:28;2018-02-19 10:01:02;2018-02-19 10:01:14;2018-02-19 10:01:28;2018-02-19 10:01:50;2018-02-19 10:01:54;2018-02-19 10:02:07;2018-02-19 10:02:27;2018-02-19 10:02:28
23;46;47;2018-02-19 11:00:04;2018-02-19 11:00:35;2018-02-19 11:02:07;2018-02-19 11:00:54;2018-02-19 11:01:07;2018-02-19 11:01:14;2018-02-19 11:01:27;2018-02-19 11:01:35;2018-02-19 11:01:52;2018-02-19 11:02:06;2018-02-19 11:02:07
23;46;48;2018-02-19 11:59:59;2018-02-19 12:00:04;2018-02-19 12:01:15;2018-02-19 12:00:17;2018-02-19 12:00:20;2018-02-19 12:00:27;2018-02-19 12:00:42;2018-02-19 12:00:46;2018-02-19 12:01:08;2018-02-19 12:01:11;2018-02-19 12:01:15
23;46;49;2018-02-19 12:59:52;2018-02-19 13:00:04;2018-02-19 13:01:56;2018-02-19 13:00:24;2018-02-19 13:00:34;2018-02-19 13:00:48;2018-02-19 13:01:13;2018-02-19 13:01:15;2018-02-19 13:01:43;2018-02-19 13:01:53;2018-02-19 13:01:56
23;46;50;2018-02-19 14:00:10;2018-02-19 14:00:20;2018-02-19 14:02:10;2018-02-19 14:00:33;2018-02-19 14:00:45;2018-02-19 14:01:13;2018-02-19 14:01:21;2018-02-19 14:01:48;2018-02-19 14:02:01;2018-02-19 14:02:10;2018-02-19 14:02:10
23;46;51;2018-02-20 09:59:51;2018-02-20 09:59:55;2018-02-20 10:01:18;2018-02-20 09:59:57;2018-02-20 10:00:18;2018-02-20 10:00:28;2018-02-20 10:00:44;2018-02-20 10:00:50;2018-02-20 10:01:06;2018-02-20 10:01:13;2018-02-20 10:01:18
23;46;52;2018-02-20 11:00:19;2018-02-20 11:00:39;2018-02-20 11:02:48;2018-02-20 11:00:54;2018-02-20 11:01:08;2018-02-20 11:01:31;2018-02-20 11:01:55;2018-02-20 11:02:10;2018-02-20 11:02:21;2018-02-20 11:02:49;2018-02-20 11:02:48
23;46;53;2018-02-20 12:00:01;2018-02-20 12:00:19;2018-02-20 12:01:27;2018-02-20 12:00:27;2018-02-20 12:00:37;2018-02-20 12:00:49;2018-02-20 12:01:00;2018-02-20 12:01:11;2018-02-20 12:01:24;2018-02-20 12:01:24;2018-02-20 12:01:27
23;46;54;2018-02-20 13:00:02;2018-02-20 13:00:15;2018-02-20 13:02:14;2018-02-20 13:00:34;2018-02-20 13:00:48;2018-02-20 13:01:01;2018-02-20 13:01:27;2018-02-20 13:01:39;2018-02-20 13:02:03;2018-02-20 13:02:11;2018-02-20 13:02:14
23;46;55;2018-02-20 14:00:13;2018-02-20 14:00:19;2018-02-20 14:01:58;2018-02-20 14:00:33;2018-02-20 14:00:51;2018-02-20 14:01:08;2018-02-20 14:01:15;2018-02-20 14:01:37;2018-02-20 14:01:49;2018-02-20 14:01:57;2018-02-20 14:01:58
23;46;56;2018-02-21 10:00:36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;57;2018-02-21 10:59:55;2018-02-21 11:00:12;2018-02-21 11:02:35;2018-02-21 11:00:30;2018-02-21 11:00:54;2018-02-21 11:01:12;2018-02-21 11:01:33;2018-02-21 11:01:49;2018-02-21 11:02:19;2018-02-21 11:02:39;2018-02-21 11:02:35
23;46;58;2018-02-21 12:00:09;2018-02-21 12:00:29;2018-02-21 12:02:17;2018-02-21 12:00:41;2018-02-21 12:01:05;2018-02-21 12:01:15;2018-02-21 12:01:40;2018-02-21 12:01:52;2018-02-21 12:01:54;2018-02-21 12:02:11;2018-02-21 12:02:17
23;46;59;2018-02-21 13:00:27;2018-02-21 13:00:37;2018-02-21 13:02:13;2018-02-21 13:00:52;2018-02-21 13:01:05;2018-02-21 13:01:19;2018-02-21 13:01:32;2018-02-21 13:01:52;2018-02-21 13:02:04;2018-02-21 13:02:15;2018-02-21 13:02:13
23;46;60;2018-02-21 14:00:00;2018-02-21 14:00:13;2018-02-21 14:02:34;2018-02-21 14:00:30;2018-02-21 14:01:01;2018-02-21 14:01:18;2018-02-21 14:01:23;2018-02-21 14:01:45;2018-02-21 14:02:24;2018-02-21 14:02:29;2018-02-21 14:02:34
23;46;61;2018-02-22 10:00:34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;62;2018-02-22 11:00:36;2018-02-22 11:00:45;2018-02-22 11:02:32;2018-02-22 11:00:59;2018-02-22 11:01:23;2018-02-22 11:01:32;2018-02-22 11:01:45;2018-02-22 11:01:56;2018-02-22 11:02:06;2018-02-22 11:02:37;2018-02-22 11:02:32
23;46;63;2018-02-22 12:00:23;2018-02-22 12:00:29;2018-02-22 12:03:42;2018-02-22 12:00:53;2018-02-22 12:01:23;2018-02-22 12:01:49;2018-02-22 12:02:27;2018-02-22 12:02:45;2018-02-22 12:03:10;2018-02-22 12:03:44;2018-02-22 12:03:42
23;46;64;2018-02-22 13:00:13;2018-02-22 13:00:40;2018-02-22 13:01:53;2018-02-22 13:00:53;2018-02-22 13:01:00;2018-02-22 13:01:15;2018-02-22 13:01:22;2018-02-22 13:01:28;2018-02-22 13:01:42;2018-02-22 13:01:59;2018-02-22 13:01:53
23;46;65;2018-02-22 13:59:48;2018-02-22 13:59:54;2018-02-22 14:00:45;2018-02-22 14:00:01;2018-02-22 14:00:16;2018-02-22 14:00:17;2018-02-22 14:00:19;2018-02-22 14:00:23;2018-02-22 14:00:37;2018-02-22 14:00:49;2018-02-22 14:00:45
23;46;66;2018-02-23 10:00:16;2018-02-23 10:00:47;2018-02-23 10:02:18;2018-02-23 10:00:51;2018-02-23 10:01:14;2018-02-23 10:01:25;2018-02-23 10:01:41;2018-02-23 10:01:50;2018-02-23 10:02:03;2018-02-23 10:02:16;2018-02-23 10:02:18
23;46;67;2018-02-23 11:00:12;2018-02-23 11:00:28;2018-02-23 11:03:39;2018-02-23 11:00:50;2018-02-23 11:01:19;2018-02-23 11:01:56;2018-02-23 11:02:18;2018-02-23 11:02:37;2018-02-23 11:03:11;2018-02-23 11:03:28;2018-02-23 11:03:39
23;46;68;2018-02-23 12:00:02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;46;69;2018-02-23 13:00:04;2018-02-23 13:00:20;2018-02-23 13:01:42;2018-02-23 13:00:25;2018-02-23 13:00:45;2018-02-23 13:00:51;2018-02-23 13:01:10;2018-02-23 13:01:24;2018-02-23 13:01:29;2018-02-23 13:01:40;2018-02-23 13:01:42
23;46;70;2018-02-23 14:00:26;2018-02-23 14:00:41;2018-02-23 14:02:38;2018-02-23 14:00:52;2018-02-23 14:01:15;2018-02-23 14:01:31;2018-02-23 14:01:42;2018-02-23 14:02:01;2018-02-23 14:02:16;2018-02-23 14:02:30;2018-02-23 14:02:38
24;47;1;2018-10-01 10:00:00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24;47;2;2018-10-01 11:00:10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24;47;3;2018-10-01 12:00:01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24;47;4;2018-10-01 13:00:18;2018-10-01 13:00:22;2018-10-01 13:03:06;2018-10-01 13:00:44;2018-10-01 13:01:08;2018-10-01 13:01:32;2018-10-01 13:02:04;2018-10-01 13:02:23;2018-10-01 13:02:41;2018-10-01 13:03:02;2018-10-01 13:03:06
24;47;5;2018-10-01 13:59:58;2018-10-01 14:00:08;2018-10-01 14:02:18;2018-10-01 14:00:25;2018-10-01 14:00:45;2018-10-01 14:01:09;2018-10-01 14:01:19;2018-10-01 14:01:38;2018-10-01 14:01:54;2018-10-01 14:02:19;2018-10-01 14:02:18
24;47;6;2018-10-02 10:00:26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24;47;7;2018-10-02 11:00:04;2018-10-02 11:00:13;2018-10-02 11:02:15;2018-10-02 11:00:27;2018-10-02 11:00:44;2018-10-02 11:01:08;2018-10-02 11:01:25;2018-10-02 11:01:41;2018-10-02 11:01:52;2018-10-02 11:02:14;2018-10-02 11:02:15
24;47;8;2018-10-02 12:00:34;2018-10-02 12:01:03;2018-10-02 12:02:44;2018-10-02 12:01:19;2018-10-02 12:01:32;2018-10-02 12:01:54;2018-10-02 12:02:01;2018-10-02 12:02:08;2018-10-02 12:02:31;2018-10-02 12:02:46;2018-10-02 12:02:44
